34773	快餐	 长宁区	427	88	83	90	31
34774	美食	 闸北区	534	87	87	87	43
34775	美食	 闸北区	69	69	70	69	51
34776	啡厅	 徐汇区	35	69	70	67	37
34777	啡厅	 徐汇区	35	69	70	67	37
34778	西餐	 长宁区	721	82	78	78	63
34779	川菜	 长宁区	86	68	68	66	42
34780	西餐	 长宁区	369	72	73	76	53
34781	啡厅	 长宁区	31	76	79	77	59
34782	美食	 长宁区	65	78	77	80	31
34783	浙菜	 长宁区	242	78	75	77	94
34784	浙菜	 闵行区	38	71	68	72	13
34785	火锅	 长宁区	314	77	83	82	124
34786	火锅	 长宁区	314	77	83	82	124
34787	快餐	 长宁区	83	63	65	64	29
34788	啡厅	 长宁区	157	79	74	77	35
34789	啡厅	 长宁区	157	79	74	77	35
34790	快餐	 长宁区	472	71	76	75	30
34791	快餐	 长宁区	472	71	76	75	30
34792	粤菜	 长宁区	849	70	69	70	68
34793	甜点	 长宁区	284	77	76	76	16
34794	美食	 长宁区	27	76	76	77	27
34795	粤菜	 长宁区	849	70	69	70	68
34796	快餐	 长宁区	90	74	73	73	26
34797	本菜	 长宁区	5531	74	69	69	130
34798	甜点	 长宁区	35	73	72	73	12
34799	甜点	 普陀区	26	72	72	72	24
34800	甜点	 普陀区	26	72	72	72	24
34801	浙菜	 徐汇区	538	68	72	65	22
34802	快餐	 闸北区	81	76	72	79	18
34803	甜点	 长宁区	68	85	82	84	27
34804	甜点	 长宁区	68	85	82	84	27
34805	湾菜	 徐汇区	1195	81	83	79	40
34806	火锅	 徐汇区	10886	89	84	87	154
34807	火锅	 徐汇区	10886	89	84	87	154
34808	湾菜	 徐汇区	1195	81	83	79	40
34809	湾菜	 徐汇区	243	77	75	76	37
34810	西餐	 徐汇区	224	80	77	80	34
34811	快餐	 闸北区	153	73	75	75	8
34812	啡厅	 闵行区	63	67	66	66	88
34813	啡厅	 闵行区	63	67	66	66	88
34814	啡厅	 闵行区	63	67	66	66	88
34815	川菜	 闵行区	8	69	66	67	45
34816	快餐	 闸北区	35	71	69	70	22
34817	龙虾	 徐汇区	1493	82	85	83	191
34818	川菜	 徐汇区	166	73	74	75	57
34819	川菜	 徐汇区	77	66	69	68	45
34820	川菜	 徐汇区	1667	78	80	76	95
34821	粤菜	 徐汇区	4062	85	88	80	160
34822	粤菜	 徐汇区	4062	85	88	80	160
34823	火锅	 徐汇区	1059	82	82	83	69
34824	快餐	 徐汇区	186	80	79	78	40
34825	快餐	 徐汇区	95	69	69	67	34
34826	快餐	 徐汇区	101	73	75	77	42
34827	本菜	 徐汇区	66	85	85	84	179
34828	本菜	 徐汇区	2886	86	91	87	367
34829	甜点	 徐汇区	215	80	79	78	14
34830	啡厅	 徐汇区	505	76	81	77	44
34831	甜点	 徐汇区	76	75	77	73	28
34832	美食	 徐汇区	2010	79	81	77	128
34833	美食	 徐汇区	29	66	67	67	24
34834	啡厅	 徐汇区	505	76	81	77	44
34835	快餐	 徐汇区	95	69	69	67	34
34836	快餐	 徐汇区	101	73	75	77	42
34837	龙虾	 徐汇区	1493	82	85	83	191
34838	粤菜	 徐汇区	4062	85	88	80	160
34839	啡厅	 徐汇区	505	76	81	77	44
34840	龙虾	 徐汇区	1493	82	85	83	191
34841	本菜	 徐汇区	66	85	85	84	179
34842	本菜	 徐汇区	66	85	85	84	179
34843	快餐	 徐汇区	94	68	65	64	23
34844	快餐	 徐汇区	94	68	65	64	23
34845	快餐	 宝山区	69	72	72	73	19
34846	川菜	 长宁区	7392	87	82	84	77
34847	川菜	 长宁区	7392	87	82	84	77
34848	快餐	 长宁区	24	72	71	72	18
34849	快餐	 长宁区	24	72	71	72	18
34850	快餐	 徐汇区	196	77	69	71	20
34851	快餐	 徐汇区	196	77	69	71	20
34852	浙菜	 宝山区	64	66	66	66	68
34853	火锅	 徐汇区	327	85	84	83	109
34854	火锅	 徐汇区	499	73	70	69	111
34855	海鲜	 徐汇区	547	72	70	70	100
34856	甜点	 长宁区	46	90	84	90	27
34857	甜点	 长宁区	46	90	84	90	27
34858	快餐	 长宁区	58	73	73	72	24
34859	本菜	 长宁区	1500	87	87	87	237
34860	快餐	 徐汇区	284	74	73	73	29
34861	快餐	 徐汇区	59	73	72	72	24
34862	甜点	 普陀区	404	81	78	77	40
34863	甜点	 普陀区	289	75	75	72	72
34864	甜点	 普陀区	289	75	75	72	72
34865	龙虾	 闸北区	18	71	68	70	45
34866	甜点	 普陀区	122	78	82	84	25
34867	浙菜	 闵行区	63	72	70	71	55
34868	浙菜	 长宁区	1397	81	84	76	233
34869	快餐	 闸北区	30	73	72	75	17
34870	甜点	 长宁区	97	82	84	85	16
34871	浙菜	 徐汇区	73	70	69	68	99
34872	浙菜	 徐汇区	144	81	81	76	75
34873	烧烤	 徐汇区	2532	87	78	87	101
34874	浙菜	 长宁区	130	80	76	74	47
34875	快餐	 长宁区	1265	74	68	68	39
34876	火锅	 徐汇区	5264	78	71	77	101
34877	龙虾	 徐汇区	78	70	72	72	100
34878	湘菜	 普陀区	23	69	72	71	76
34879	甜点	 普陀区	143	74	73	74	19
34880	啡厅	 普陀区	679	71	72	69	38
34881	甜点	 普陀区	143	74	73	74	19
34882	啡厅	 普陀区	679	71	72	69	38
34883	快餐	 长宁区	144	69	66	68	21
34884	快餐	 徐汇区	15	69	66	65	14
34885	南菜	 长宁区	2829	84	81	75	87
34886	北菜	 长宁区	2109	82	79	78	50
34887	美食	 长宁区	164	76	83	78	836
34888	快餐	 长宁区	626	83	77	80	21
34889	甜点	 长宁区	219	77	73	72	23
34890	烧烤	 长宁区	113	75	69	71	66
34891	浙菜	 长宁区	204	79	72	69	105
34892	浙菜	 闵行区	154	70	69	68	71
34893	湘菜	 普陀区	111	72	64	67	51
34894	西餐	 徐汇区	18	75	77	76	28
34895	啡厅	 徐汇区	56	77	77	80	41
34896	啡厅	 徐汇区	56	77	77	80	41
34897	啡厅	 徐汇区	56	77	77	80	41
34898	甜点	 普陀区	32	71	72	72	18
34899	甜点	 普陀区	32	71	72	72	18
34900	浙菜	 宝山区	1665	72	71	67	79
34901	快餐	 长宁区	83	71	71	70	18
34902	火锅	 闵行区	26	70	70	70	41
34903	北菜	 长宁区	168	65	61	62	37
34904	快餐	 长宁区	847	78	82	81	95
34905	快餐	 长宁区	48	70	73	72	30
34906	川菜	 普陀区	908	76	77	79	77
34907	川菜	 普陀区	198	73	74	72	95
34908	川菜	 普陀区	1760	73	73	71	54
34909	粤菜	 普陀区	5089	75	76	71	81
34910	湘菜	 普陀区	3404	84	84	84	90
34911	湾菜	 普陀区	1098	76	82	80	112
34912	火锅	 普陀区	14097	84	83	85	117
34913	火锅	 普陀区	1259	90	88	92	75
34914	火锅	 普陀区	356	70	74	69	76
34915	快餐	 普陀区	1736	79	74	75	21
34916	快餐	 普陀区	456	73	74	71	40
34917	快餐	 普陀区	3260	72	72	73	39
34918	快餐	 普陀区	833	82	78	78	30
34919	快餐	 普陀区	422	72	72	70	36
34920	快餐	 普陀区	684	71	66	66	22
34921	快餐	 普陀区	252	70	70	71	28
34922	快餐	 普陀区	537	73	74	73	37
34923	快餐	 普陀区	35	76	71	72	37
34924	快餐	 普陀区	59	68	67	66	19
34925	快餐	 普陀区	78	72	69	66	29
34926	快餐	 普陀区	35	70	70	71	16
34927	本菜	 普陀区	3231	90	90	87	137
34928	本菜	 普陀区	1437	79	75	78	72
34929	本菜	 普陀区	47	75	75	73	46
34930	料理	 普陀区	1238	77	74	78	61
34931	西餐	 普陀区	1932	74	74	71	65
34932	西餐	 普陀区	220	75	77	76	37
34933	甜点	 普陀区	2292	81	79	77	21
34934	甜点	 普陀区	1183	78	75	76	24
34935	啡厅	 普陀区	170	77	74	77	33
34936	甜点	 普陀区	47	75	77	75	19
34937	甜点	 普陀区	142	70	72	72	31
34938	甜点	 普陀区	68	68	69	69	20
34939	美食	 普陀区	383	66	68	66	91
34940	啡厅	 普陀区	170	77	74	77	33
34941	快餐	 普陀区	456	73	74	71	40
34942	烧烤	 普陀区	3515	74	75	74	81
34943	北菜	 普陀区	1863	86	87	89	91
34944	粤菜	 普陀区	5089	75	76	71	81
34945	甜点	 普陀区	68	68	69	69	20
34946	甜点	 普陀区	10	69	69	67	10
34947	火锅	 普陀区	14097	84	83	85	117
34948	快餐	 徐汇区	7	70	65	65	17
34949	快餐	 徐汇区	16	71	68	70	16
34950	烧烤	 长宁区	1002	78	80	79	110
34951	烧烤	 长宁区	1002	78	80	79	110
34952	火锅	 长宁区	1299	74	74	75	87
34953	湘菜	 长宁区	19	68	67	68	39
34954	快餐	 长宁区	142	76	73	74	16
34955	美食	 普陀区	13	75	68	73	30
34956	火锅	 徐汇区	8715	91	86	90	125
34957	甜点	 徐汇区	40	76	76	77	19
34958	海鲜	 徐汇区	359	71	73	74	110
34959	火锅	 宝山区	3311	82	75	75	112
34960	火锅	 长宁区	38	73	74	74	51
34961	火锅	 长宁区	38	73	74	74	51
34962	甜点	 宝山区	7	75	75	75	19
34963	甜点	 宝山区	7	75	75	75	19
34964	啡厅	 徐汇区	26	75	75	75	25
34965	快餐	 长宁区	1727	80	72	74	17
34966	川菜	 长宁区	10	69	70	70	65
34967	火锅	 长宁区	244	61	58	59	63
34968	湾菜	 长宁区	225	80	83	79	42
34969	西餐	 徐汇区	36	66	65	67	11
34970	亚菜	 普陀区	6	70	70	70	19
34971	龙虾	 宝山区	16	70	69	69	29
34972	疆菜	 宝山区	66	83	73	76	33
34973	快餐	 长宁区	2208	82	75	77	19
34974	快餐	 宝山区	35	73	72	74	17
34975	快餐	 长宁区	207	72	69	69	19
34976	甜点	 长宁区	624	79	77	77	14
34977	甜点	 长宁区	639	79	87	84	35
34978	甜点	 长宁区	639	79	87	84	35
34979	甜点	 长宁区	639	79	87	84	35
34980	北菜	 徐汇区	92	72	73	74	42
34981	甜点	 长宁区	40	78	74	75	28
34982	甜点	 长宁区	40	78	74	75	28
34983	火锅	 宝山区	147	76	74	75	161
34984	快餐	 徐汇区	257	73	68	70	25
34985	快餐	 宝山区	467	76	68	71	20
34986	快餐	 宝山区	467	76	68	71	20
34987	甜点	 徐汇区	23	76	76	76	13
34988	美食	 宝山区	3	61	61	61	27
34989	快餐	 普陀区	60	69	65	66	5
34990	快餐	 闸北区	15	73	73	73	16
34991	快餐	 闸北区	15	73	73	73	16
34992	面馆	 长宁区	1170	73	71	71	40
34993	面馆	 长宁区	1170	73	71	71	40
34994	快餐	 宝山区	1801	76	74	69	39
34995	料理	 宝山区	584	87	89	87	83
34996	西餐	 普陀区	25	73	73	75	104
34997	甜点	 普陀区	607	68	66	65	10
34998	甜点	 长宁区	89	70	67	65	42
34999	甜点	 长宁区	21	73	73	73	21
35000	甜点	 长宁区	21	73	73	73	21
35001	啡厅	 长宁区	406	88	90	89	67
35002	啡厅	 长宁区	406	88	90	89	67
35003	快餐	 徐汇区	187	78	80	78	26
35004	快餐	 闸北区	12	72	68	70	20
35005	快餐	 闸北区	12	72	68	70	20
35006	本菜	 徐汇区	91	81	75	79	52
35007	快餐	 徐汇区	176	71	64	65	23
35008	粤菜	 徐汇区	20	67	66	66	51
35009	火锅	 闵行区	899	73	64	67	82
35010	烧烤	 徐汇区	248	87	74	79	76
35011	粤菜	 徐汇区	20	67	66	66	51
35012	湘菜	 长宁区	763	75	67	69	61
35013	啡厅	 长宁区	159	80	81	81	44
35014	啡厅	 长宁区	321	84	87	88	45
35015	啡厅	 长宁区	159	80	81	81	44
35016	啡厅	 长宁区	174	64	66	64	55
35017	啡厅	 长宁区	321	84	87	88	45
35018	浙菜	 普陀区	73	72	67	69	46
35019	甜点	 长宁区	970	88	89	90	32
35020	甜点	 长宁区	970	88	89	90	32
35021	甜点	 长宁区	970	88	89	90	32
35022	粤菜	 长宁区	117	81	79	81	26
35023	本菜	 长宁区	275	78	74	73	86
35024	本菜	 长宁区	35	64	69	71	39
35025	本菜	 长宁区	102	65	66	67	51
35026	快餐	 普陀区	7	72	72	72	12
35027	湘菜	 徐汇区	12	71	71	71	22
35028	快餐	 徐汇区	58	73	73	74	25
35029	浙菜	 闸北区	112	74	68	69	78
35030	浙菜	 宝山区	89	79	74	79	74
35031	川菜	 宝山区	170	70	67	66	78
35032	烧烤	 宝山区	20	63	62	63	39
35033	火锅	 闵行区	71	87	90	90	120
35034	火锅	 闵行区	71	87	90	90	120
35035	西餐	 闵行区	34	80	79	82	22
35036	快餐	 长宁区	94	73	68	73	26
35037	甜点	 长宁区	150	70	68	68	17
35038	快餐	 徐汇区	204	81	79	73	86
35039	快餐	 长宁区	946	77	72	68	31
35040	快餐	 长宁区	946	77	72	68	31
35041	火锅	 宝山区	115	67	65	67	56
35042	快餐	 长宁区	8	73	73	75	18
35043	啡厅	 长宁区	1901	81	84	82	66
35044	啡厅	 长宁区	1901	81	84	82	66
35045	啡厅	 长宁区	1901	81	84	82	66
35046	快餐	 徐汇区	860	73	68	65	17
35047	火锅	 宝山区	484	85	84	84	110
35048	快餐	 宝山区	144	74	74	74	18
35049	粤菜	 徐汇区	2145	67	71	65	139
35050	本菜	 长宁区	1471	82	78	80	195
35051	快餐	 宝山区	34	70	69	70	5
35052	甜点	 宝山区	28	67	67	69	15
35053	甜点	 宝山区	28	67	67	69	15
35054	烧烤	 长宁区	48	71	68	69	45
35055	啡厅	 普陀区	100	75	75	76	31
35056	火锅	 长宁区	1877	90	91	90	94
35057	火锅	 长宁区	1877	90	91	90	94
35058	本菜	 长宁区	218	80	78	79	169
35059	火锅	 闵行区	54	75	70	68	72
35060	快餐	 长宁区	215	71	67	68	27
35061	甜点	 长宁区	113	66	65	68	11
35062	快餐	 长宁区	215	71	67	68	27
35063	快餐	 长宁区	3095	68	61	60	18
35064	快餐	 长宁区	3095	68	61	60	18
35065	烧烤	 长宁区	339	89	74	76	19
35066	快餐	 长宁区	27	71	71	67	18
35067	甜点	 长宁区	50	81	80	83	21
35068	快餐	 长宁区	27	71	71	67	18
35069	烧烤	 长宁区	63	62	63	65	79
35070	啡厅	 闵行区	1336	81	83	82	58
35071	北菜	 闵行区	22	70	68	68	19
35072	常菜	 长宁区	739	72	64	64	45
35073	美食	 长宁区	25	71	72	72	21
35074	快餐	 长宁区	10	68	70	71	19
35075	快餐	 徐汇区	42	74	73	72	14
35076	料理	 普陀区	56	68	68	70	33
35077	甜点	 普陀区	10	75	75	75	13
35078	甜点	 普陀区	10	75	75	75	13
35079	粤菜	 长宁区	2181	78	72	73	66
35080	快餐	 长宁区	29	69	74	74	19
35081	甜点	 长宁区	172	78	76	76	18
35082	粤菜	 长宁区	2181	78	72	73	66
35083	川菜	 长宁区	6097	74	71	72	72
35084	快餐	 长宁区	229	82	78	81	30
35085	快餐	 长宁区	2016	78	77	75	31
35086	快餐	 长宁区	642	75	71	73	16
35087	甜点	 长宁区	84	76	80	83	20
35088	甜点	 长宁区	193	72	69	70	9
35089	快餐	 长宁区	229	82	78	81	30
35090	快餐	 长宁区	87	68	63	64	3
35091	浙菜	 闵行区	459	68	71	68	116
35092	浙菜	 徐汇区	19	66	65	62	33
35093	甜点	 长宁区	138	83	77	87	34
35094	啡厅	 长宁区	412	76	74	76	36
35095	啡厅	 长宁区	412	76	74	76	36
35096	甜点	 长宁区	267	86	82	90	18
35097	甜点	 长宁区	267	86	82	90	18
35098	快餐	 长宁区	7	72	70	70	13
35099	快餐	 长宁区	63	73	73	75	5
35100	快餐	 长宁区	43	74	68	72	6
35101	西餐	 宝山区	1404	74	74	70	71
35102	快餐	 长宁区	129	84	68	80	6
35103	甜点	 徐汇区	64	67	68	69	12
35104	甜点	 徐汇区	64	67	68	69	12
35105	浙菜	 闵行区	154	71	69	71	109
35106	甜点	 长宁区	774	81	87	83	38
35107	甜点	 长宁区	774	81	87	83	38
35108	甜点	 徐汇区	1102	83	79	80	20
35109	西餐	 徐汇区	12	73	74	72	23
35110	快餐	 长宁区	30	72	69	70	15
35111	浙菜	 长宁区	6966	84	89	85	81
35112	浙菜	 长宁区	2208	72	73	68	138
35113	川菜	 长宁区	8841	90	87	87	81
35114	粤菜	 长宁区	1356	89	87	86	131
35115	火锅	 长宁区	3986	85	85	85	132
35116	快餐	 长宁区	350	75	76	73	30
35117	本菜	 长宁区	528	75	76	72	30
35118	西餐	 长宁区	649	75	74	71	40
35119	甜点	 长宁区	66	75	73	73	12
35120	浙菜	 长宁区	6966	84	89	85	81
35121	美食	 长宁区	347	78	79	78	104
35122	啡厅	 长宁区	238	76	79	77	33
35123	啡厅	 长宁区	228	79	79	80	43
35124	烧烤	 长宁区	259	80	79	82	140
35125	啡厅	 长宁区	228	79	79	80	43
35126	本菜	 长宁区	16	70	72	73	82
35127	快餐	 普陀区	15	72	71	72	34
35128	浙菜	 徐汇区	83	70	70	70	16
35129	快餐	 徐汇区	20	73	73	75	19
35130	甜点	 徐汇区	210	76	75	75	21
35131	本菜	 长宁区	56	82	83	84	107
35132	浙菜	 长宁区	203	90	84	86	153
35133	湘菜	 长宁区	1549	87	87	87	124
35134	火锅	 长宁区	925	77	85	77	96
35135	快餐	 长宁区	334	77	78	74	26
35136	本菜	 长宁区	1020	73	74	72	61
35137	本菜	 长宁区	448	75	78	79	124
35138	料理	 长宁区	1120	80	82	87	97
35139	亚菜	 长宁区	1421	83	87	86	103
35140	西餐	 长宁区	893	83	85	89	98
35141	啡厅	 长宁区	317	82	82	82	38
35142	啡厅	 长宁区	317	82	82	82	38
35143	啡厅	 长宁区	135	75	78	76	58
35144	海鲜	 长宁区	3631	85	82	81	144
35145	海鲜	 长宁区	3631	85	82	81	144
35146	料理	 长宁区	1120	80	82	87	97
35147	疆菜	 长宁区	3759	84	90	85	103
35148	啡厅	 长宁区	317	82	82	82	38
35149	甜点	 徐汇区	412	70	65	65	11
35150	助餐	 长宁区	824	84	81	84	142
35151	助餐	 长宁区	824	84	81	84	142
35152	快餐	 长宁区	99	76	78	72	26
35153	本菜	 长宁区	763	90	88	91	116
35154	龙虾	 长宁区	301	69	63	64	68
35155	龙虾	 长宁区	301	69	63	64	68
35156	快餐	 长宁区	47	78	72	74	3
35157	甜点	 长宁区	289	82	81	83	23
35158	粤菜	 普陀区	20	71	71	71	27
35159	啡厅	 徐汇区	26	70	72	71	28
35160	浙菜	 普陀区	224	74	71	71	68
35161	快餐	 长宁区	376	77	77	77	46
35162	火锅	 宝山区	29	80	79	80	71
35163	烧烤	 宝山区	11	62	62	62	32
35164	甜点	 普陀区	37	77	77	77	18
35165	甜点	 普陀区	10	71	71	72	12
35166	甜点	 普陀区	37	77	77	77	18
35167	甜点	 普陀区	10	71	71	72	12
35168	快餐	 徐汇区	367	76	75	77	10
35169	浙菜	 长宁区	4278	81	74	72	119
35170	湘菜	 宝山区	3	73	71	73	45
35171	火锅	 普陀区	139	74	71	75	98
35172	快餐	 徐汇区	129	74	65	69	12
35173	甜点	 徐汇区	46	76	75	75	15
35174	快餐	 普陀区	303	68	64	64	17
35175	快餐	 普陀区	32	75	75	74	40
35176	海鲜	 普陀区	26	74	74	73	64
35177	西餐	 宝山区	64	70	69	67	30
35178	甜点	 宝山区	16	69	68	68	10
35179	浙菜	 徐汇区	980	65	63	58	106
35180	快餐	 徐汇区	20	73	72	73	9
35181	啡厅	 长宁区	259	85	90	86	59
35182	啡厅	 长宁区	259	85	90	86	59
35183	浙菜	 普陀区	52	67	65	65	35
35184	快餐	 长宁区	80	71	69	68	13
35185	快餐	 长宁区	162	74	66	68	8
35186	快餐	 闵行区	10	73	71	72	21
35187	啡厅	 普陀区	13	71	73	73	32
35188	啡厅	 普陀区	13	71	73	73	32
35189	快餐	 徐汇区	5095	83	82	78	32
35190	火锅	 长宁区	3580	84	78	81	127
35191	快餐	 长宁区	1253	64	64	62	21
35192	火锅	 长宁区	3580	84	78	81	127
35193	甜点	 普陀区	31	75	75	75	17
35194	甜点	 普陀区	31	75	75	75	17
35195	川菜	 长宁区	1516	83	81	78	83
35196	川菜	 长宁区	1516	83	81	78	83
35197	快餐	 徐汇区	4	72	71	72	15
35198	湘菜	 长宁区	14	73	72	69	22
35199	快餐	 徐汇区	110	71	66	67	51
35200	快餐	 徐汇区	27	71	69	70	21
35201	烧烤	 普陀区	8	67	67	65	22
35202	本菜	 长宁区	466	82	86	84	110
35203	海鲜	 闵行区	111	89	88	88	129
35204	西餐	 徐汇区	919	79	82	82	40
35205	西餐	 徐汇区	919	79	82	82	40
35206	快餐	 长宁区	989	74	76	72	20
35207	烧烤	 徐汇区	2808	84	80	85	174
35208	甜点	 徐汇区	17	82	82	80	19
35209	甜点	 徐汇区	17	82	82	80	19
35210	浙菜	 闵行区	47	71	70	69	74
35211	甜点	 长宁区	50	84	89	88	60
35212	甜点	 长宁区	50	84	89	88	60
35213	快餐	 徐汇区	19	71	69	70	17
35214	烧烤	 宝山区	4	68	68	68	27
35215	快餐	 长宁区	38	69	66	67	19
35216	快餐	 宝山区	41	69	68	68	19
35217	湘菜	 闵行区	65	70	68	70	48
35218	快餐	 长宁区	115	74	73	76	10
35219	湘菜	 普陀区	11	70	69	70	50
35220	火锅	 长宁区	483	85	84	86	87
35221	火锅	 长宁区	453	75	77	81	117
35222	快餐	 长宁区	212	78	74	79	17
35223	快餐	 长宁区	195	70	69	70	24
35224	快餐	 长宁区	234	72	67	68	19
35225	甜点	 普陀区	41	73	72	73	15
35226	龙虾	 普陀区	32	71	72	71	24
35227	啡厅	 长宁区	837	77	86	82	68
35228	啡厅	 长宁区	837	77	86	82	68
35229	浙菜	 徐汇区	318	66	62	62	35
35230	快餐	 普陀区	351	69	69	67	27
35231	甜点	 普陀区	41	73	73	72	11
35232	快餐	 徐汇区	256	83	80	79	24
35233	啡厅	 徐汇区	354	86	88	89	22
35234	啡厅	 徐汇区	354	86	88	89	22
35235	北菜	 宝山区	14	67	66	68	50
35236	川菜	 徐汇区	56	65	64	64	33
35237	甜点	 普陀区	93	75	75	75	13
35238	甜点	 徐汇区	26	80	75	75	30
35239	啡厅	 徐汇区	159	74	74	74	36
35240	啡厅	 徐汇区	159	74	74	74	36
35241	啡厅	 徐汇区	44	68	73	71	30
35242	龙虾	 普陀区	57	75	71	72	102
35243	龙虾	 普陀区	57	75	71	72	102
35244	龙虾	 普陀区	57	75	71	72	102
35245	湘菜	 普陀区	9	71	70	71	39
35246	美食	 普陀区	8	72	71	72	27
35247	快餐	 普陀区	10	70	68	70	8
35248	快餐	 普陀区	10	70	68	70	8
35249	浙菜	 长宁区	23	71	71	69	52
35250	快餐	 普陀区	10	70	68	70	8
35251	川菜	 长宁区	30	71	70	71	41
35252	浙菜	 长宁区	24	81	80	82	112
35253	龙虾	 宝山区	155	85	71	73	149
35254	浙菜	 徐汇区	1293	83	84	79	90
35255	火锅	 徐汇区	479	81	80	79	104
35256	甜点	 徐汇区	32	84	82	87	17
35257	甜点	 徐汇区	30	74	77	77	16
35258	甜点	 普陀区	10	70	69	69	17
35259	啡厅	 宝山区	19	70	70	72	17
35260	啡厅	 宝山区	19	70	70	72	17
35261	甜点	 徐汇区	15	74	74	74	24
35262	甜点	 徐汇区	15	74	74	74	24
35263	西餐	 长宁区	273	79	86	82	120
35264	西餐	 长宁区	273	79	86	82	120
35265	西餐	 长宁区	273	79	86	82	120
35266	川菜	 徐汇区	37	73	74	69	21
35267	快餐	 徐汇区	86	76	77	77	24
35268	快餐	 长宁区	316	70	67	70	18
35269	快餐	 长宁区	204	71	68	70	16
35270	甜点	 徐汇区	1215	75	70	69	17
35271	火锅	 闵行区	78	69	67	69	62
35272	啡厅	 徐汇区	45	84	84	85	31
35273	浙菜	 长宁区	2217	77	76	73	124
35274	龙虾	 徐汇区	62	76	73	75	70
35275	浙菜	 普陀区	26	67	65	66	44
35276	甜点	 长宁区	2	71	68	71	30
35277	本菜	 普陀区	410	67	65	62	35
35278	北菜	 宝山区	18	74	73	74	33
35279	甜点	 宝山区	63	67	66	66	8
35280	啡厅	 长宁区	845	76	80	84	52
35281	啡厅	 长宁区	845	76	80	84	52
35282	快餐	 普陀区	289	77	74	76	26
35283	浙菜	 宝山区	28	70	65	66	83
35284	浙菜	 长宁区	252	76	72	75	69
35285	龙虾	 闵行区	65	80	74	76	102
35286	甜点	 宝山区	137	78	77	79	57
35287	浙菜	 长宁区	23	71	68	70	41
35288	快餐	 普陀区	150	72	67	67	17
35289	火锅	 宝山区	35	74	72	73	67
35290	火锅	 宝山区	35	74	72	73	67
35291	本菜	 宝山区	794	73	75	71	50
35292	海鲜	 闵行区	24	67	67	69	70
35293	海鲜	 闵行区	5	66	65	65	104
35294	本菜	 长宁区	187	69	65	68	54
35295	本菜	 长宁区	187	69	65	68	54
35296	浙菜	 宝山区	996	63	64	62	125
35297	北菜	 普陀区	68	71	71	69	51
35298	北菜	 普陀区	135	69	64	64	36
35299	粤菜	 长宁区	529	83	73	76	620
35300	浙菜	 宝山区	719	82	69	74	62
35301	西餐	 普陀区	60	73	73	74	50
35302	粤菜	 长宁区	1798	83	91	83	217
35303	粤菜	 长宁区	1798	83	91	83	217
35304	粤菜	 长宁区	1798	83	91	83	217
35305	快餐	 徐汇区	1959	71	60	60	16
35306	海鲜	 徐汇区	568	84	72	74	133
35307	火锅	 普陀区	82	71	69	68	48
35308	本菜	 长宁区	200	89	91	92	148
35309	火锅	 闵行区	362	79	76	77	88
35310	快餐	 徐汇区	12	68	64	66	8
35311	快餐	 徐汇区	12	68	64	66	8
35312	浙菜	 普陀区	49	71	70	72	57
35313	浙菜	 普陀区	49	71	70	72	57
35314	川菜	 普陀区	241	72	65	68	44
35315	浙菜	 徐汇区	81	76	84	75	115
35316	快餐	 普陀区	128	72	71	75	62
35317	浙菜	 闵行区	70	69	74	72	93
35318	快餐	 宝山区	263	75	74	74	38
35319	浙菜	 普陀区	1111	75	71	68	82
35320	烧烤	 普陀区	25	77	73	76	78
35321	快餐	 普陀区	89	65	67	64	17
35322	本菜	 徐汇区	2348	84	79	84	298
35323	海鲜	 宝山区	380	77	59	64	79
35324	甜点	 长宁区	181	77	74	73	25
35325	甜点	 长宁区	6	74	74	72	16
35326	甜点	 长宁区	6	74	74	72	16
35327	啡厅	 闵行区	33	74	74	74	36
35328	啡厅	 闵行区	33	74	74	74	36
35329	快餐	 宝山区	23	73	66	71	44
35330	湘菜	 普陀区	19	70	67	68	38
35331	助餐	 长宁区	3207	68	76	73	145
35332	助餐	 长宁区	3207	68	76	73	145
35333	助餐	 长宁区	3207	68	76	73	145
35334	甜点	 长宁区	121	74	82	79	87
35335	西餐	 长宁区	50	72	75	72	185
35336	西餐	 长宁区	50	72	75	72	185
35337	甜点	 闸北区	237	86	84	82	42
35338	甜点	 闸北区	237	86	84	82	42
35339	川菜	 宝山区	20	68	68	68	40
35340	浙菜	 宝山区	397	78	71	72	77
35341	火锅	 宝山区	32	69	67	68	75
35342	料理	 宝山区	8	69	70	70	21
35343	美食	 宝山区	59	68	67	67	30
35344	西餐	 徐汇区	9	70	70	71	24
35345	西餐	 徐汇区	9	70	70	71	24
35346	快餐	 徐汇区	69	71	73	73	29
35347	粤菜	 普陀区	447	77	86	74	306
35348	川菜	 闵行区	87	73	75	74	64
35349	火锅	 长宁区	1790	74	72	71	58
35350	快餐	 长宁区	42	72	74	70	30
35351	快餐	 长宁区	364	71	73	72	15
35352	快餐	 长宁区	18	75	71	74	37
35353	西餐	 长宁区	153	75	75	77	51
35354	甜点	 长宁区	122	78	77	75	20
35355	甜点	 长宁区	122	78	77	75	20
35356	甜点	 长宁区	3	73	69	69	14
35357	甜点	 长宁区	3	68	68	68	14
35358	本菜	 长宁区	425	74	73	70	45
35359	浙菜	 普陀区	42	65	65	63	48
35360	啡厅	 长宁区	423	84	88	87	44
35361	啡厅	 长宁区	423	84	88	87	44
35362	快餐	 宝山区	57	71	71	67	16
35363	快餐	 宝山区	2	70	69	70	21
